mode_value,filename
12,ROIs1158_spring_lc_143_p830
12,ROIs1158_spring_lc_143_p831
12,ROIs1158_spring_lc_143_p832
12,ROIs1158_spring_lc_143_p833
12,ROIs1158_spring_lc_143_p834
12,ROIs1158_spring_lc_143_p835
12,ROIs1158_spring_lc_143_p836
12,ROIs1158_spring_lc_143_p837
12,ROIs1158_spring_lc_143_p838
12,ROIs1158_spring_lc_143_p839
12,ROIs1158_spring_lc_143_p84
12,ROIs1158_spring_lc_143_p840
12,ROIs1158_spring_lc_143_p85
12,ROIs1158_spring_lc_143_p86
13,ROIs1158_spring_lc_143_p88
13,ROIs1158_spring_lc_143_p89
13,ROIs1158_spring_lc_143_p90
13,ROIs1158_spring_lc_143_p91
13,ROIs1158_spring_lc_143_p92
13,ROIs1158_spring_lc_143_p93
13,ROIs1158_spring_lc_143_p94
13,ROIs1158_spring_lc_143_p95
13,ROIs1158_spring_lc_143_p96
13,ROIs1158_spring_lc_143_p97
13,ROIs1158_spring_lc_143_p98
13,ROIs1158_spring_lc_143_p99
17,ROIs1158_spring_lc_144_p100
17,ROIs1158_spring_lc_144_p101
17,ROIs1158_spring_lc_144_p102
17,ROIs1158_spring_lc_144_p103
17,ROIs1158_spring_lc_144_p104
17,ROIs1158_spring_lc_144_p105
17,ROIs1158_spring_lc_144_p106
17,ROIs1158_spring_lc_144_p109
17,ROIs1158_spring_lc_144_p110
17,ROIs1158_spring_lc_144_p111
17,ROIs1158_spring_lc_144_p112
17,ROIs1158_spring_lc_144_p113
17,ROIs1158_spring_lc_144_p114
17,ROIs1158_spring_lc_144_p115
10,ROIs1158_spring_lc_144_p117
10,ROIs1158_spring_lc_144_p118
13,ROIs1158_spring_lc_144_p119
13,ROIs1158_spring_lc_144_p120
13,ROIs1158_spring_lc_144_p121
13,ROIs1158_spring_lc_144_p122
13,ROIs1158_spring_lc_144_p123
13,ROIs1158_spring_lc_144_p124
17,ROIs1158_spring_lc_144_p125
17,ROIs1158_spring_lc_144_p126
17,ROIs1158_spring_lc_144_p127
17,ROIs1158_spring_lc_144_p128
17,ROIs1158_spring_lc_144_p129
17,ROIs1158_spring_lc_144_p130
17,ROIs1158_spring_lc_144_p131
17,ROIs1158_spring_lc_144_p132
17,ROIs1158_spring_lc_144_p133
17,ROIs1158_spring_lc_144_p134
17,ROIs1158_spring_lc_144_p135
17,ROIs1158_spring_lc_144_p138
17,ROIs1158_spring_lc_144_p139
17,ROIs1158_spring_lc_144_p140
17,ROIs1158_spring_lc_144_p141
17,ROIs1158_spring_lc_144_p142
17,ROIs1158_spring_lc_144_p143
17,ROIs1158_spring_lc_144_p144
10,ROIs1158_spring_lc_144_p146
10,ROIs1158_spring_lc_144_p147
10,ROIs1158_spring_lc_144_p148
13,ROIs1158_spring_lc_144_p149
13,ROIs1158_spring_lc_144_p150
13,ROIs1158_spring_lc_144_p151
13,ROIs1158_spring_lc_144_p152
13,ROIs1158_spring_lc_144_p153
13,ROIs1158_spring_lc_144_p154
13,ROIs1158_spring_lc_144_p155
13,ROIs1158_spring_lc_144_p156
17,ROIs1158_spring_lc_144_p157
17,ROIs1158_spring_lc_144_p158
17,ROIs1158_spring_lc_144_p159
17,ROIs1158_spring_lc_144_p160
17,ROIs1158_spring_lc_144_p161
17,ROIs1158_spring_lc_144_p162
17,ROIs1158_spring_lc_144_p163
17,ROIs1158_spring_lc_144_p164
17,ROIs1158_spring_lc_144_p167
17,ROIs1158_spring_lc_144_p168
17,ROIs1158_spring_lc_144_p169
17,ROIs1158_spring_lc_144_p170
17,ROIs1158_spring_lc_144_p171
17,ROIs1158_spring_lc_144_p172
17,ROIs1158_spring_lc_144_p173
10,ROIs1158_spring_lc_144_p175
10,ROIs1158_spring_lc_144_p176
10,ROIs1158_spring_lc_144_p177
13,ROIs1158_spring_lc_144_p178
13,ROIs1158_spring_lc_144_p179
13,ROIs1158_spring_lc_144_p180
13,ROIs1158_spring_lc_144_p181
13,ROIs1158_spring_lc_144_p182
13,ROIs1158_spring_lc_144_p183
13,ROIs1158_spring_lc_144_p184
13,ROIs1158_spring_lc_144_p185
13,ROIs1158_spring_lc_144_p186
13,ROIs1158_spring_lc_144_p187
17,ROIs1158_spring_lc_144_p188
17,ROIs1158_spring_lc_144_p189
17,ROIs1158_spring_lc_144_p190
17,ROIs1158_spring_lc_144_p191
17,ROIs1158_spring_lc_144_p192
17,ROIs1158_spring_lc_144_p196
17,ROIs1158_spring_lc_144_p197
17,ROIs1158_spring_lc_144_p198
17,ROIs1158_spring_lc_144_p199
17,ROIs1158_spring_lc_144_p200
17,ROIs1158_spring_lc_144_p201
17,ROIs1158_spring_lc_144_p202
10,ROIs1158_spring_lc_144_p204
13,ROIs1158_spring_lc_144_p205
13,ROIs1158_spring_lc_144_p206
13,ROIs1158_spring_lc_144_p207
13,ROIs1158_spring_lc_144_p208
13,ROIs1158_spring_lc_144_p209
13,ROIs1158_spring_lc_144_p210
13,ROIs1158_spring_lc_144_p211
13,ROIs1158_spring_lc_144_p212
13,ROIs1158_spring_lc_144_p213
13,ROIs1158_spring_lc_144_p214
13,ROIs1158_spring_lc_144_p215
13,ROIs1158_spring_lc_144_p216
13,ROIs1158_spring_lc_144_p217
13,ROIs1158_spring_lc_144_p218
17,ROIs1158_spring_lc_144_p219
17,ROIs1158_spring_lc_144_p220
17,ROIs1158_spring_lc_144_p221
17,ROIs1158_spring_lc_144_p224
17,ROIs1158_spring_lc_144_p225
17,ROIs1158_spring_lc_144_p226
17,ROIs1158_spring_lc_144_p227
17,ROIs1158_spring_lc_144_p228
17,ROIs1158_spring_lc_144_p229
17,ROIs1158_spring_lc_144_p230
17,ROIs1158_spring_lc_144_p231
10,ROIs1158_spring_lc_144_p233
13,ROIs1158_spring_lc_144_p234
13,ROIs1158_spring_lc_144_p235
13,ROIs1158_spring_lc_144_p236
13,ROIs1158_spring_lc_144_p237
13,ROIs1158_spring_lc_144_p238
13,ROIs1158_spring_lc_144_p239
13,ROIs1158_spring_lc_144_p240
13,ROIs1158_spring_lc_144_p241
13,ROIs1158_spring_lc_144_p242
13,ROIs1158_spring_lc_144_p243
13,ROIs1158_spring_lc_144_p244
13,ROIs1158_spring_lc_144_p245
10,ROIs1158_spring_lc_144_p246
10,ROIs1158_spring_lc_144_p247
13,ROIs1158_spring_lc_144_p248
13,ROIs1158_spring_lc_144_p249
13,ROIs1158_spring_lc_144_p250
17,ROIs1158_spring_lc_144_p253
17,ROIs1158_spring_lc_144_p254
17,ROIs1158_spring_lc_144_p255
17,ROIs1158_spring_lc_144_p256
17,ROIs1158_spring_lc_144_p257
17,ROIs1158_spring_lc_144_p260
10,ROIs1158_spring_lc_144_p262
10,ROIs1158_spring_lc_144_p263
13,ROIs1158_spring_lc_144_p264
13,ROIs1158_spring_lc_144_p265
13,ROIs1158_spring_lc_144_p266
10,ROIs1158_spring_lc_144_p267
10,ROIs1158_spring_lc_144_p268
13,ROIs1158_spring_lc_144_p269
13,ROIs1158_spring_lc_144_p270
13,ROIs1158_spring_lc_144_p271
13,ROIs1158_spring_lc_144_p272
13,ROIs1158_spring_lc_144_p273
13,ROIs1158_spring_lc_144_p274
13,ROIs1158_spring_lc_144_p275
10,ROIs1158_spring_lc_144_p276
10,ROIs1158_spring_lc_144_p277
9,ROIs1158_spring_lc_144_p278
13,ROIs1158_spring_lc_144_p279
13,ROIs1158_spring_lc_144_p280
13,ROIs1158_spring_lc_144_p281
9,ROIs1158_spring_lc_144_p282
17,ROIs1158_spring_lc_144_p283
17,ROIs1158_spring_lc_144_p284
17,ROIs1158_spring_lc_144_p285
17,ROIs1158_spring_lc_144_p286
17,ROIs1158_spring_lc_144_p287
17,ROIs1158_spring_lc_144_p288
17,ROIs1158_spring_lc_144_p289
10,ROIs1158_spring_lc_144_p291
10,ROIs1158_spring_lc_144_p292
10,ROIs1158_spring_lc_144_p293
13,ROIs1158_spring_lc_144_p294
10,ROIs1158_spring_lc_144_p295
10,ROIs1158_spring_lc_144_p296
10,ROIs1158_spring_lc_144_p297
13,ROIs1158_spring_lc_144_p298
13,ROIs1158_spring_lc_144_p299
17,ROIs1158_spring_lc_144_p30
13,ROIs1158_spring_lc_144_p300
13,ROIs1158_spring_lc_144_p301
13,ROIs1158_spring_lc_144_p302
13,ROIs1158_spring_lc_144_p303
13,ROIs1158_spring_lc_144_p304
13,ROIs1158_spring_lc_144_p305
9,ROIs1158_spring_lc_144_p306
9,ROIs1158_spring_lc_144_p307
9,ROIs1158_spring_lc_144_p308
13,ROIs1158_spring_lc_144_p309
17,ROIs1158_spring_lc_144_p31
13,ROIs1158_spring_lc_144_p310
9,ROIs1158_spring_lc_144_p311
9,ROIs1158_spring_lc_144_p312
12,ROIs1158_spring_lc_144_p313
13,ROIs1158_spring_lc_144_p314
17,ROIs1158_spring_lc_144_p315
17,ROIs1158_spring_lc_144_p316
17,ROIs1158_spring_lc_144_p317
17,ROIs1158_spring_lc_144_p318
17,ROIs1158_spring_lc_144_p32
10,ROIs1158_spring_lc_144_p320
10,ROIs1158_spring_lc_144_p321
13,ROIs1158_spring_lc_144_p322
10,ROIs1158_spring_lc_144_p323
10,ROIs1158_spring_lc_144_p324
10,ROIs1158_spring_lc_144_p325
10,ROIs1158_spring_lc_144_p326
13,ROIs1158_spring_lc_144_p327
12,ROIs1158_spring_lc_144_p328
13,ROIs1158_spring_lc_144_p329
17,ROIs1158_spring_lc_144_p33
13,ROIs1158_spring_lc_144_p330
13,ROIs1158_spring_lc_144_p331
13,ROIs1158_spring_lc_144_p332
13,ROIs1158_spring_lc_144_p333
13,ROIs1158_spring_lc_144_p334
9,ROIs1158_spring_lc_144_p335
9,ROIs1158_spring_lc_144_p336
13,ROIs1158_spring_lc_144_p337
13,ROIs1158_spring_lc_144_p338
13,ROIs1158_spring_lc_144_p339
17,ROIs1158_spring_lc_144_p34
9,ROIs1158_spring_lc_144_p340
9,ROIs1158_spring_lc_144_p341
12,ROIs1158_spring_lc_144_p342
13,ROIs1158_spring_lc_144_p343
13,ROIs1158_spring_lc_144_p344
13,ROIs1158_spring_lc_144_p345
17,ROIs1158_spring_lc_144_p346
17,ROIs1158_spring_lc_144_p347
10,ROIs1158_spring_lc_144_p349
17,ROIs1158_spring_lc_144_p35
13,ROIs1158_spring_lc_144_p350
13,ROIs1158_spring_lc_144_p351
10,ROIs1158_spring_lc_144_p352
10,ROIs1158_spring_lc_144_p353
10,ROIs1158_spring_lc_144_p354
10,ROIs1158_spring_lc_144_p355
13,ROIs1158_spring_lc_144_p356
10,ROIs1158_spring_lc_144_p357
10,ROIs1158_spring_lc_144_p358
13,ROIs1158_spring_lc_144_p359
17,ROIs1158_spring_lc_144_p36
13,ROIs1158_spring_lc_144_p360
13,ROIs1158_spring_lc_144_p361
13,ROIs1158_spring_lc_144_p362
13,ROIs1158_spring_lc_144_p363
9,ROIs1158_spring_lc_144_p364
9,ROIs1158_spring_lc_144_p365
13,ROIs1158_spring_lc_144_p366
13,ROIs1158_spring_lc_144_p367
13,ROIs1158_spring_lc_144_p368
9,ROIs1158_spring_lc_144_p369
17,ROIs1158_spring_lc_144_p37
9,ROIs1158_spring_lc_144_p370
9,ROIs1158_spring_lc_144_p371
12,ROIs1158_spring_lc_144_p372
12,ROIs1158_spring_lc_144_p373
12,ROIs1158_spring_lc_144_p374
12,ROIs1158_spring_lc_144_p375
17,ROIs1158_spring_lc_144_p376
13,ROIs1158_spring_lc_144_p378
13,ROIs1158_spring_lc_144_p379
17,ROIs1158_spring_lc_144_p38
13,ROIs1158_spring_lc_144_p380
10,ROIs1158_spring_lc_144_p381
10,ROIs1158_spring_lc_144_p382
10,ROIs1158_spring_lc_144_p383
10,ROIs1158_spring_lc_144_p384
10,ROIs1158_spring_lc_144_p385
10,ROIs1158_spring_lc_144_p386
10,ROIs1158_spring_lc_144_p387
13,ROIs1158_spring_lc_144_p388
13,ROIs1158_spring_lc_144_p389
17,ROIs1158_spring_lc_144_p39
13,ROIs1158_spring_lc_144_p390
13,ROIs1158_spring_lc_144_p391
13,ROIs1158_spring_lc_144_p392
9,ROIs1158_spring_lc_144_p393
13,ROIs1158_spring_lc_144_p394
13,ROIs1158_spring_lc_144_p395
13,ROIs1158_spring_lc_144_p396
13,ROIs1158_spring_lc_144_p397
9,ROIs1158_spring_lc_144_p398
9,ROIs1158_spring_lc_144_p399
17,ROIs1158_spring_lc_144_p40
9,ROIs1158_spring_lc_144_p400
9,ROIs1158_spring_lc_144_p401
9,ROIs1158_spring_lc_144_p402
9,ROIs1158_spring_lc_144_p403
12,ROIs1158_spring_lc_144_p404
12,ROIs1158_spring_lc_144_p405
13,ROIs1158_spring_lc_144_p407
10,ROIs1158_spring_lc_144_p408
10,ROIs1158_spring_lc_144_p409
17,ROIs1158_spring_lc_144_p41
10,ROIs1158_spring_lc_144_p410
10,ROIs1158_spring_lc_144_p411
10,ROIs1158_spring_lc_144_p412
10,ROIs1158_spring_lc_144_p413
10,ROIs1158_spring_lc_144_p414
10,ROIs1158_spring_lc_144_p415
9,ROIs1158_spring_lc_144_p416
9,ROIs1158_spring_lc_144_p417
10,ROIs1158_spring_lc_144_p418
13,ROIs1158_spring_lc_144_p419
17,ROIs1158_spring_lc_144_p42
13,ROIs1158_spring_lc_144_p420
13,ROIs1158_spring_lc_144_p421
9,ROIs1158_spring_lc_144_p422
13,ROIs1158_spring_lc_144_p423
13,ROIs1158_spring_lc_144_p424
13,ROIs1158_spring_lc_144_p425
13,ROIs1158_spring_lc_144_p426
13,ROIs1158_spring_lc_144_p427
9,ROIs1158_spring_lc_144_p428
9,ROIs1158_spring_lc_144_p429
17,ROIs1158_spring_lc_144_p43
9,ROIs1158_spring_lc_144_p430
9,ROIs1158_spring_lc_144_p431
9,ROIs1158_spring_lc_144_p432
12,ROIs1158_spring_lc_144_p433
12,ROIs1158_spring_lc_144_p434
10,ROIs1158_spring_lc_144_p436
10,ROIs1158_spring_lc_144_p437
10,ROIs1158_spring_lc_144_p438
10,ROIs1158_spring_lc_144_p439
17,ROIs1158_spring_lc_144_p44
10,ROIs1158_spring_lc_144_p440
10,ROIs1158_spring_lc_144_p441
10,ROIs1158_spring_lc_144_p442
10,ROIs1158_spring_lc_144_p443
9,ROIs1158_spring_lc_144_p444
13,ROIs1158_spring_lc_144_p445
13,ROIs1158_spring_lc_144_p446
9,ROIs1158_spring_lc_144_p447
9,ROIs1158_spring_lc_144_p448
13,ROIs1158_spring_lc_144_p449
17,ROIs1158_spring_lc_144_p45
9,ROIs1158_spring_lc_144_p450
9,ROIs1158_spring_lc_144_p451
9,ROIs1158_spring_lc_144_p452
13,ROIs1158_spring_lc_144_p453
13,ROIs1158_spring_lc_144_p454
13,ROIs1158_spring_lc_144_p455
13,ROIs1158_spring_lc_144_p456
13,ROIs1158_spring_lc_144_p457
9,ROIs1158_spring_lc_144_p458
9,ROIs1158_spring_lc_144_p459
17,ROIs1158_spring_lc_144_p46
12,ROIs1158_spring_lc_144_p460
12,ROIs1158_spring_lc_144_p461
12,ROIs1158_spring_lc_144_p462
12,ROIs1158_spring_lc_144_p463
10,ROIs1158_spring_lc_144_p465
10,ROIs1158_spring_lc_144_p466
10,ROIs1158_spring_lc_144_p467
10,ROIs1158_spring_lc_144_p468
10,ROIs1158_spring_lc_144_p469
17,ROIs1158_spring_lc_144_p47
10,ROIs1158_spring_lc_144_p470
10,ROIs1158_spring_lc_144_p471
9,ROIs1158_spring_lc_144_p472
9,ROIs1158_spring_lc_144_p473
13,ROIs1158_spring_lc_144_p474
13,ROIs1158_spring_lc_144_p475
9,ROIs1158_spring_lc_144_p476
9,ROIs1158_spring_lc_144_p477
9,ROIs1158_spring_lc_144_p478
9,ROIs1158_spring_lc_144_p479
17,ROIs1158_spring_lc_144_p48
12,ROIs1158_spring_lc_144_p480
9,ROIs1158_spring_lc_144_p481
9,ROIs1158_spring_lc_144_p482
9,ROIs1158_spring_lc_144_p483
13,ROIs1158_spring_lc_144_p484
13,ROIs1158_spring_lc_144_p485
13,ROIs1158_spring_lc_144_p486
12,ROIs1158_spring_lc_144_p487
9,ROIs1158_spring_lc_144_p488
9,ROIs1158_spring_lc_144_p489
12,ROIs1158_spring_lc_144_p490
12,ROIs1158_spring_lc_144_p491
12,ROIs1158_spring_lc_144_p492
10,ROIs1158_spring_lc_144_p494
10,ROIs1158_spring_lc_144_p495
10,ROIs1158_spring_lc_144_p496
10,ROIs1158_spring_lc_144_p497
10,ROIs1158_spring_lc_144_p498
10,ROIs1158_spring_lc_144_p499
10,ROIs1158_spring_lc_144_p500
9,ROIs1158_spring_lc_144_p501
9,ROIs1158_spring_lc_144_p502
9,ROIs1158_spring_lc_144_p503
9,ROIs1158_spring_lc_144_p504
9,ROIs1158_spring_lc_144_p505
13,ROIs1158_spring_lc_144_p506
13,ROIs1158_spring_lc_144_p507
9,ROIs1158_spring_lc_144_p508
12,ROIs1158_spring_lc_144_p509
12,ROIs1158_spring_lc_144_p510
9,ROIs1158_spring_lc_144_p511
9,ROIs1158_spring_lc_144_p512
9,ROIs1158_spring_lc_144_p513
9,ROIs1158_spring_lc_144_p514
12,ROIs1158_spring_lc_144_p515
12,ROIs1158_spring_lc_144_p516
12,ROIs1158_spring_lc_144_p517
9,ROIs1158_spring_lc_144_p518
13,ROIs1158_spring_lc_144_p519
17,ROIs1158_spring_lc_144_p52
13,ROIs1158_spring_lc_144_p520
13,ROIs1158_spring_lc_144_p521
10,ROIs1158_spring_lc_144_p523
10,ROIs1158_spring_lc_144_p524
10,ROIs1158_spring_lc_144_p525
10,ROIs1158_spring_lc_144_p526
10,ROIs1158_spring_lc_144_p527
10,ROIs1158_spring_lc_144_p528
10,ROIs1158_spring_lc_144_p529
17,ROIs1158_spring_lc_144_p53
9,ROIs1158_spring_lc_144_p530
9,ROIs1158_spring_lc_144_p531
9,ROIs1158_spring_lc_144_p532
9,ROIs1158_spring_lc_144_p533
9,ROIs1158_spring_lc_144_p534
13,ROIs1158_spring_lc_144_p535
13,ROIs1158_spring_lc_144_p536
12,ROIs1158_spring_lc_144_p537
12,ROIs1158_spring_lc_144_p538
12,ROIs1158_spring_lc_144_p539
17,ROIs1158_spring_lc_144_p54
9,ROIs1158_spring_lc_144_p540
9,ROIs1158_spring_lc_144_p541
9,ROIs1158_spring_lc_144_p542
9,ROIs1158_spring_lc_144_p543
12,ROIs1158_spring_lc_144_p544
12,ROIs1158_spring_lc_144_p545
9,ROIs1158_spring_lc_144_p546
13,ROIs1158_spring_lc_144_p547
13,ROIs1158_spring_lc_144_p548
13,ROIs1158_spring_lc_144_p549
17,ROIs1158_spring_lc_144_p55
13,ROIs1158_spring_lc_144_p550
10,ROIs1158_spring_lc_144_p552
10,ROIs1158_spring_lc_144_p553
10,ROIs1158_spring_lc_144_p554
10,ROIs1158_spring_lc_144_p555
10,ROIs1158_spring_lc_144_p558
9,ROIs1158_spring_lc_144_p559
17,ROIs1158_spring_lc_144_p56
9,ROIs1158_spring_lc_144_p560
9,ROIs1158_spring_lc_144_p561
9,ROIs1158_spring_lc_144_p562
9,ROIs1158_spring_lc_144_p563
13,ROIs1158_spring_lc_144_p564
13,ROIs1158_spring_lc_144_p565
13,ROIs1158_spring_lc_144_p566
12,ROIs1158_spring_lc_144_p567
12,ROIs1158_spring_lc_144_p568
9,ROIs1158_spring_lc_144_p569
17,ROIs1158_spring_lc_144_p57
9,ROIs1158_spring_lc_144_p570
9,ROIs1158_spring_lc_144_p571
9,ROIs1158_spring_lc_144_p572
9,ROIs1158_spring_lc_144_p573
9,ROIs1158_spring_lc_144_p574
9,ROIs1158_spring_lc_144_p575
9,ROIs1158_spring_lc_144_p576
13,ROIs1158_spring_lc_144_p577
13,ROIs1158_spring_lc_144_p578
13,ROIs1158_spring_lc_144_p579
10,ROIs1158_spring_lc_144_p581
10,ROIs1158_spring_lc_144_p582
10,ROIs1158_spring_lc_144_p583
10,ROIs1158_spring_lc_144_p584
10,ROIs1158_spring_lc_144_p587
9,ROIs1158_spring_lc_144_p588
9,ROIs1158_spring_lc_144_p589
13,ROIs1158_spring_lc_144_p59
9,ROIs1158_spring_lc_144_p590
9,ROIs1158_spring_lc_144_p591
9,ROIs1158_spring_lc_144_p592
9,ROIs1158_spring_lc_144_p593
13,ROIs1158_spring_lc_144_p594
13,ROIs1158_spring_lc_144_p595
9,ROIs1158_spring_lc_144_p596
12,ROIs1158_spring_lc_144_p597
12,ROIs1158_spring_lc_144_p598
9,ROIs1158_spring_lc_144_p599
13,ROIs1158_spring_lc_144_p60
9,ROIs1158_spring_lc_144_p600
9,ROIs1158_spring_lc_144_p601
9,ROIs1158_spring_lc_144_p602
9,ROIs1158_spring_lc_144_p603
9,ROIs1158_spring_lc_144_p604
9,ROIs1158_spring_lc_144_p605
9,ROIs1158_spring_lc_144_p606
9,ROIs1158_spring_lc_144_p607
9,ROIs1158_spring_lc_144_p608
13,ROIs1158_spring_lc_144_p61
10,ROIs1158_spring_lc_144_p610
10,ROIs1158_spring_lc_144_p611
10,ROIs1158_spring_lc_144_p612
10,ROIs1158_spring_lc_144_p613
10,ROIs1158_spring_lc_144_p614
10,ROIs1158_spring_lc_144_p615
9,ROIs1158_spring_lc_144_p616
9,ROIs1158_spring_lc_144_p617
9,ROIs1158_spring_lc_144_p618
9,ROIs1158_spring_lc_144_p619
17,ROIs1158_spring_lc_144_p62
9,ROIs1158_spring_lc_144_p620
9,ROIs1158_spring_lc_144_p621
9,ROIs1158_spring_lc_144_p622
13,ROIs1158_spring_lc_144_p623
9,ROIs1158_spring_lc_144_p624
9,ROIs1158_spring_lc_144_p625
9,ROIs1158_spring_lc_144_p626
9,ROIs1158_spring_lc_144_p627
9,ROIs1158_spring_lc_144_p628
9,ROIs1158_spring_lc_144_p629
17,ROIs1158_spring_lc_144_p63
9,ROIs1158_spring_lc_144_p630
9,ROIs1158_spring_lc_144_p631
9,ROIs1158_spring_lc_144_p632
9,ROIs1158_spring_lc_144_p633
9,ROIs1158_spring_lc_144_p634
9,ROIs1158_spring_lc_144_p635
9,ROIs1158_spring_lc_144_p636
9,ROIs1158_spring_lc_144_p637
10,ROIs1158_spring_lc_144_p639
17,ROIs1158_spring_lc_144_p64
10,ROIs1158_spring_lc_144_p640
10,ROIs1158_spring_lc_144_p641
10,ROIs1158_spring_lc_144_p642
10,ROIs1158_spring_lc_144_p643
9,ROIs1158_spring_lc_144_p644
9,ROIs1158_spring_lc_144_p645
9,ROIs1158_spring_lc_144_p646
9,ROIs1158_spring_lc_144_p647
9,ROIs1158_spring_lc_144_p648
9,ROIs1158_spring_lc_144_p649
17,ROIs1158_spring_lc_144_p65
9,ROIs1158_spring_lc_144_p650
9,ROIs1158_spring_lc_144_p651
9,ROIs1158_spring_lc_144_p652
9,ROIs1158_spring_lc_144_p653
9,ROIs1158_spring_lc_144_p654
9,ROIs1158_spring_lc_144_p655
9,ROIs1158_spring_lc_144_p656
9,ROIs1158_spring_lc_144_p657
13,ROIs1158_spring_lc_144_p658
13,ROIs1158_spring_lc_144_p659
17,ROIs1158_spring_lc_144_p66
9,ROIs1158_spring_lc_144_p660
9,ROIs1158_spring_lc_144_p661
9,ROIs1158_spring_lc_144_p662
9,ROIs1158_spring_lc_144_p663
9,ROIs1158_spring_lc_144_p664
10,ROIs1158_spring_lc_144_p665
10,ROIs1158_spring_lc_144_p666
10,ROIs1158_spring_lc_144_p668
10,ROIs1158_spring_lc_144_p669
17,ROIs1158_spring_lc_144_p67
10,ROIs1158_spring_lc_144_p670
10,ROIs1158_spring_lc_144_p671
10,ROIs1158_spring_lc_144_p672
9,ROIs1158_spring_lc_144_p673
9,ROIs1158_spring_lc_144_p674
9,ROIs1158_spring_lc_144_p675
9,ROIs1158_spring_lc_144_p676
9,ROIs1158_spring_lc_144_p677
9,ROIs1158_spring_lc_144_p678
9,ROIs1158_spring_lc_144_p679
17,ROIs1158_spring_lc_144_p68
9,ROIs1158_spring_lc_144_p680
12,ROIs1158_spring_lc_144_p681
12,ROIs1158_spring_lc_144_p682
9,ROIs1158_spring_lc_144_p683
9,ROIs1158_spring_lc_144_p684
9,ROIs1158_spring_lc_144_p685
9,ROIs1158_spring_lc_144_p686
13,ROIs1158_spring_lc_144_p687
13,ROIs1158_spring_lc_144_p688
9,ROIs1158_spring_lc_144_p689
17,ROIs1158_spring_lc_144_p69
9,ROIs1158_spring_lc_144_p690
9,ROIs1158_spring_lc_144_p691
10,ROIs1158_spring_lc_144_p692
10,ROIs1158_spring_lc_144_p693
10,ROIs1158_spring_lc_144_p694
10,ROIs1158_spring_lc_144_p695
10,ROIs1158_spring_lc_144_p697
10,ROIs1158_spring_lc_144_p698
10,ROIs1158_spring_lc_144_p699
17,ROIs1158_spring_lc_144_p70
10,ROIs1158_spring_lc_144_p700
10,ROIs1158_spring_lc_144_p701
9,ROIs1158_spring_lc_144_p702
9,ROIs1158_spring_lc_144_p703
9,ROIs1158_spring_lc_144_p704
13,ROIs1158_spring_lc_144_p705
13,ROIs1158_spring_lc_144_p706
13,ROIs1158_spring_lc_144_p707
9,ROIs1158_spring_lc_144_p708
9,ROIs1158_spring_lc_144_p709
17,ROIs1158_spring_lc_144_p71
9,ROIs1158_spring_lc_144_p710
9,ROIs1158_spring_lc_144_p711
13,ROIs1158_spring_lc_144_p712
9,ROIs1158_spring_lc_144_p713
9,ROIs1158_spring_lc_144_p714
9,ROIs1158_spring_lc_144_p715
9,ROIs1158_spring_lc_144_p716
13,ROIs1158_spring_lc_144_p717
12,ROIs1158_spring_lc_144_p718
9,ROIs1158_spring_lc_144_p719
17,ROIs1158_spring_lc_144_p72
10,ROIs1158_spring_lc_144_p720
10,ROIs1158_spring_lc_144_p721
12,ROIs1158_spring_lc_144_p722
10,ROIs1158_spring_lc_144_p723
10,ROIs1158_spring_lc_144_p724
10,ROIs1158_spring_lc_144_p726
10,ROIs1158_spring_lc_144_p727
10,ROIs1158_spring_lc_144_p728
13,ROIs1158_spring_lc_144_p729
17,ROIs1158_spring_lc_144_p73
13,ROIs1158_spring_lc_144_p730
9,ROIs1158_spring_lc_144_p731
9,ROIs1158_spring_lc_144_p732
13,ROIs1158_spring_lc_144_p733
13,ROIs1158_spring_lc_144_p734
13,ROIs1158_spring_lc_144_p735
13,ROIs1158_spring_lc_144_p736
9,ROIs1158_spring_lc_144_p737
9,ROIs1158_spring_lc_144_p738
9,ROIs1158_spring_lc_144_p739
17,ROIs1158_spring_lc_144_p74
13,ROIs1158_spring_lc_144_p740
13,ROIs1158_spring_lc_144_p741
13,ROIs1158_spring_lc_144_p742
9,ROIs1158_spring_lc_144_p743
9,ROIs1158_spring_lc_144_p744
9,ROIs1158_spring_lc_144_p745
9,ROIs1158_spring_lc_144_p746
10,ROIs1158_spring_lc_144_p747
10,ROIs1158_spring_lc_144_p748
12,ROIs1158_spring_lc_144_p749
17,ROIs1158_spring_lc_144_p75
12,ROIs1158_spring_lc_144_p750
12,ROIs1158_spring_lc_144_p751
10,ROIs1158_spring_lc_144_p752
10,ROIs1158_spring_lc_144_p753
10,ROIs1158_spring_lc_144_p755
10,ROIs1158_spring_lc_144_p756
10,ROIs1158_spring_lc_144_p757
13,ROIs1158_spring_lc_144_p758
10,ROIs1158_spring_lc_144_p759
17,ROIs1158_spring_lc_144_p76
10,ROIs1158_spring_lc_144_p764
10,ROIs1158_spring_lc_144_p765
9,ROIs1158_spring_lc_144_p766
17,ROIs1158_spring_lc_144_p77
13,ROIs1158_spring_lc_144_p770
12,ROIs1158_spring_lc_144_p771
12,ROIs1158_spring_lc_144_p772
9,ROIs1158_spring_lc_144_p773
9,ROIs1158_spring_lc_144_p774
9,ROIs1158_spring_lc_144_p775
9,ROIs1158_spring_lc_144_p776
12,ROIs1158_spring_lc_144_p777
